amount,location,merchant_type,device_type,time_of_transaction,is_fraud
3499.3691903911495,International_A,Luxury,Desktop,1,1.0
35.80840290501655,New York,Online,Mobile,17,0.0
65.64260003062918,Chicago,Grocery,Mobile,12,0.0
57.352396804194214,Houston,Retail,Mobile,8,0.0
58.73477103467019,Phoenix,Electronics,Desktop,15,0.0
50.818383507914426,Los Angeles,Restaurant,Mobile,17,0.0
57.37346617745803,Chicago,Online,Mobile,17,0.0
39.42766636500487,Los Angeles,Retail,Desktop,17,0.0
33.3143637993075,Phoenix,Retail,Mobile,8,0.0
23.755616131371873,Houston,Restaurant,Mobile,12,0.0
42.83941240506027,Houston,Grocery,Desktop,12,0.0
24.40846066528597,Phoenix,Restaurant,Mobile,12,0.0
33.834685567181474,Los Angeles,Restaurant,Desktop,12,0.0
48.65643419901289,Chicago,Retail,Mobile,15,0.0
3022.3776067633826,International_A,Crypto,Desktop,3,1.0
74.1321630972783,New York,Grocery,Mobile,12,0.0
35.96016624386489,Houston,Retail,Tablet,6,0.0
33.38099767177924,Los Angeles,Online,Mobile,18,0.0
40.5164364979207,Los Angeles,Retail,Mobile,19,0.0
39.475042869651574,Houston,Grocery,Desktop,21,0.0
13.640415492256906,Phoenix,Restaurant,Tablet,7,0.0
94.25062078794484,Chicago,Online,Mobile,16,0.0
74.53866447768615,Los Angeles,Electronics,Mobile,17,0.0
63.60460416835258,Chicago,Restaurant,Mobile,16,0.0
64.39515884296364,Los Angeles,Electronics,Desktop,20,0.0
30.083692104195418,Phoenix,Electronics,Desktop,21,0.0
71.25314581575053,Phoenix,Restaurant,Desktop,6,0.0
33.55160135235599,Houston,Retail,Mobile,9,0.0
85.4160127127102,Phoenix,Grocery,Mobile,7,0.0
1596.3915778775797,International_B,Luxury,Unknown,0,1.0
51.768137725836944,New York,Retail,Mobile,21,0.0
85.10681684886409,Chicago,Online,Mobile,16,0.0
21.962978744154384,Los Angeles,Grocery,Mobile,10,0.0
28.157575993028658,Chicago,Electronics,Mobile,17,0.0
60.16537279349179,Chicago,Retail,Mobile,8,0.0
71.30960750130703,Houston,Grocery,Mobile,15,0.0
64.37906621330134,Phoenix,Online,Mobile,7,0.0
93.14616426531006,Chicago,Grocery,Mobile,20,0.0
47.93490479701905,Los Angeles,Restaurant,Mobile,6,0.0
14.376831710687334,New York,Online,Mobile,21,0.0
49.28717035405033,New York,Retail,Mobile,14,0.0
91.25049838486291,Houston,Online,Desktop,19,0.0
34.96061336522362,New York,Grocery,Desktop,18,0.0
4649.412347956553,International_A,Crypto,Unknown,2,1.0
55.02633296476205,Phoenix,Grocery,Mobile,9,0.0
74.75632623946923,Los Angeles,Restaurant,Desktop,6,0.0
43.586647488856165,Los Angeles,Retail,Mobile,12,0.0
40.21121114963556,New York,Retail,Mobile,10,0.0
3120.942770903565,International_A,Crypto,Desktop,2,1.0
69.15583228945812,Chicago,Restaurant,Mobile,8,0.0
60.82925456409576,Los Angeles,Retail,Mobile,9,0.0
73.07801468511494,Los Angeles,Online,Mobile,11,0.0
28.094589623143907,New York,Electronics,Mobile,8,0.0
58.76951477619455,New York,Retail,Mobile,18,0.0
30.66047713741574,Chicago,Electronics,Mobile,8,0.0
47.85939280090884,Phoenix,Restaurant,Desktop,10,0.0
83.38139051652662,New York,Grocery,Mobile,12,0.0
67.00443484226986,Phoenix,Online,Mobile,17,0.0
14.53935063586237,New York,Online,Desktop,22,0.0
38.98036392923501,Los Angeles,Restaurant,Desktop,10,0.0
58.8852662297208,Los Angeles,Retail,Mobile,12,0.0
43.31845538040119,Houston,Electronics,Mobile,6,0.0
83.38043050578786,New York,Restaurant,Mobile,20,0.0
20.069414898198417,Phoenix,Grocery,Mobile,20,0.0
84.08211032510982,Houston,Retail,Mobile,18,0.0
36.924673227023604,Chicago,Grocery,Mobile,19,0.0
64.9980047884742,New York,Grocery,Desktop,6,0.0
73.94493847290455,Los Angeles,Retail,Desktop,8,0.0
29.682423460200432,Chicago,Grocery,Desktop,13,0.0
33.63142668115997,Houston,Online,Desktop,20,0.0
99.70379833357782,Chicago,Electronics,Desktop,13,0.0
2840.2879767926515,International_B,Crypto,Desktop,1,1.0
9.48384253777246,New York,Online,Mobile,15,0.0
49.47188486082146,Los Angeles,Online,Mobile,20,0.0
45.9495154587034,Phoenix,Retail,Mobile,11,0.0
38.46192688675194,Los Angeles,Online,Desktop,13,0.0
24.86986211441487,New York,Grocery,Desktop,8,0.0
33.90067038294878,New York,Online,Mobile,22,0.0
86.59240403432175,Houston,Restaurant,Desktop,22,0.0
59.849025280162984,Los Angeles,Restaurant,Mobile,21,0.0
60.59608355830566,Houston,Restaurant,Mobile,9,0.0
69.37289981065778,New York,Grocery,Desktop,14,0.0
61.745248269283536,New York,Grocery,Mobile,13,0.0
58.141045742490704,Chicago,Grocery,Mobile,9,0.0
35.862148640253025,Phoenix,Electronics,Mobile,22,0.0
4950.918221225765,International_B,Crypto,Desktop,2,1.0
72.92060288284131,New York,Online,Mobile,20,0.0
27.382231293481688,Houston,Restaurant,Mobile,22,0.0
74.34317041650993,Chicago,Grocery,Desktop,10,0.0
79.53080699451792,Houston,Restaurant,Mobile,21,0.0
48.902119987674276,Chicago,Online,Mobile,21,0.0
59.47264153622909,Phoenix,Electronics,Desktop,16,0.0
64.62760505149984,Phoenix,Electronics,Tablet,7,0.0
85.09866143294482,Houston,Online,Mobile,14,0.0
53.729086295388555,Chicago,Online,Mobile,14,0.0
3675.2023961336045,International_B,Luxury,Unknown,4,1.0
46.09219297645952,New York,Electronics,Desktop,14,0.0
59.070686030279596,Chicago,Online,Mobile,11,0.0
5.235375333500556,Phoenix,Online,Mobile,14,0.0
18.317281139890206,Houston,Retail,Desktop,8,0.0
45.01856310693918,Phoenix,Restaurant,Tablet,22,0.0
33.58635363296579,Phoenix,Restaurant,Mobile,18,0.0
40.804707683390475,New York,Online,Tablet,9,0.0
66.16072378804142,Los Angeles,Electronics,Mobile,22,0.0
35.20457672054066,Los Angeles,Restaurant,Mobile,11,0.0
49.88879412703859,Chicago,Restaurant,Mobile,12,0.0
47.52542107450328,Chicago,Online,Mobile,21,0.0
63.57893975524466,Los Angeles,Restaurant,Mobile,19,0.0
93.39873176161086,Los Angeles,Restaurant,Mobile,13,0.0
47.10962658568965,New York,Grocery,Mobile,16,0.0
52.93586023971099,New York,Retail,Mobile,20,0.0
55.854309642837066,Chicago,Electronics,Mobile,6,0.0
41.67611190229492,Los Angeles,Restaurant,Mobile,22,0.0
1.0,Phoenix,Online,Tablet,12,0.0
45.57492752828456,Houston,Electronics,Tablet,18,0.0
8.44376360287606,Houston,Electronics,Mobile,13,0.0
51.69010291385725,Chicago,Electronics,Desktop,16,0.0
55.54716923929352,Los Angeles,Restaurant,Mobile,15,0.0
30.998730050677455,Houston,Restaurant,Mobile,15,0.0
32.95226467851793,New York,Electronics,Mobile,18,0.0
1006.8201260090603,International_B,Crypto,Desktop,1,1.0
54.81506358977136,New York,Online,Desktop,13,0.0
56.673242105738964,Los Angeles,Restaurant,Desktop,21,0.0
50.07391343695695,Chicago,Online,Mobile,22,0.0
53.42736562379941,New York,Grocery,Mobile,18,0.0
55.79549713792826,Los Angeles,Online,Mobile,13,0.0
96.07277504209577,Phoenix,Grocery,Mobile,13,0.0
14.122150042642197,Los Angeles,Restaurant,Desktop,8,0.0
67.31510388340243,Phoenix,Grocery,Mobile,16,0.0
53.408324447509756,Chicago,Retail,Mobile,15,0.0
19.71059381638466,New York,Electronics,Mobile,16,0.0
88.82434872927499,New York,Retail,Mobile,13,0.0
62.45699864694998,Houston,Retail,Mobile,22,0.0
53.62043117407414,Chicago,Grocery,Mobile,7,0.0
48.809492878764,Chicago,Online,Desktop,7,0.0
43.274905226378564,Phoenix,Retail,Mobile,18,0.0
44.82190052591845,Phoenix,Retail,Mobile,15,0.0
71.71964232350064,Los Angeles,Electronics,Mobile,13,0.0
60.86596058072776,Los Angeles,Online,Mobile,17,0.0
49.30630225226437,New York,Electronics,Desktop,6,0.0
70.65092408683314,New York,Online,Tablet,14,0.0
44.420741393363826,Los Angeles,Grocery,Tablet,6,0.0
42.04884469016557,Phoenix,Online,Mobile,7,0.0
17.848802712620518,Chicago,Grocery,Mobile,10,0.0
1998.2095688604802,International_A,Luxury,Desktop,3,1.0
33.555592088671375,Los Angeles,Electronics,Desktop,13,0.0
72.74629084729459,Phoenix,Electronics,Mobile,14,0.0
77.4975283829637,Phoenix,Retail,Desktop,15,0.0
61.462556264824,Phoenix,Retail,Mobile,21,0.0
72.43715712460941,New York,Grocery,Tablet,16,0.0
71.93094236460507,Chicago,Grocery,Mobile,13,0.0
47.44164817038467,Phoenix,Restaurant,Desktop,12,0.0
25.810461291623895,Chicago,Electronics,Mobile,22,0.0
76.50864218190156,Phoenix,Restaurant,Mobile,11,0.0
30.811215265530404,New York,Grocery,Mobile,22,0.0
58.08425730554664,Houston,Electronics,Mobile,12,0.0
46.84506033537029,Phoenix,Restaurant,Desktop,11,0.0
111.53720740361007,Phoenix,Online,Mobile,13,0.0
53.08987331190502,Houston,Retail,Mobile,8,0.0
50.5951227899149,Phoenix,Grocery,Desktop,22,0.0
93.41885434995628,Los Angeles,Online,Mobile,12,0.0
30.14267997828909,Houston,Retail,Desktop,19,0.0
35.68480021778497,Phoenix,Grocery,Desktop,9,0.0
23.657361601068303,Houston,Grocery,Mobile,14,0.0
34.41814521246599,Los Angeles,Electronics,Mobile,12,0.0
32.244609769229186,Houston,Restaurant,Mobile,7,0.0
66.54230857131536,New York,Electronics,Tablet,8,0.0
36.85254892010551,New York,Online,Mobile,13,0.0
62.18276241814354,Phoenix,Grocery,Mobile,8,0.0
53.90963463106581,Houston,Grocery,Mobile,13,0.0
81.85339996565767,New York,Electronics,Mobile,20,0.0
56.53710801220875,Phoenix,Restaurant,Desktop,20,0.0
50.94986936503286,New York,Electronics,Mobile,21,0.0
21.850724512468894,Chicago,Restaurant,Mobile,17,0.0
71.94600375087418,Phoenix,Retail,Mobile,15,0.0
52.97753607835382,Los Angeles,Grocery,Desktop,10,0.0
31.491507478808252,Chicago,Grocery,Tablet,15,0.0
58.984374425700686,Phoenix,Electronics,Mobile,13,0.0
62.55212595123662,Los Angeles,Electronics,Mobile,11,0.0
33.21580665321987,Chicago,Online,Desktop,15,0.0
50.27858583825893,New York,Retail,Tablet,17,0.0
2161.0265617434425,International_B,Crypto,Unknown,1,1.0
32.60673837450611,Chicago,Restaurant,Mobile,7,0.0
46.839842028420215,Houston,Online,Mobile,9,0.0
12.81326456679885,Phoenix,Electronics,Mobile,10,0.0
78.87264006937627,Los Angeles,Grocery,Mobile,18,0.0
22.657243870795085,Chicago,Grocery,Mobile,8,0.0
13.198445109884943,New York,Restaurant,Mobile,7,0.0
57.866141000106474,Los Angeles,Electronics,Mobile,10,0.0
58.895476156631894,Chicago,Grocery,Mobile,14,0.0
58.51687317259658,Los Angeles,Electronics,Mobile,20,0.0
60.12481978611852,Los Angeles,Online,Mobile,18,0.0
61.41225994439062,New York,Retail,Mobile,9,0.0
61.771568088412195,Phoenix,Retail,Mobile,18,0.0
47.990485588565896,New York,Online,Mobile,21,0.0
56.03094684667225,Los Angeles,Online,Mobile,22,0.0
51.53703765917536,Phoenix,Grocery,Mobile,9,0.0
80.84219905135751,New York,Electronics,Mobile,6,0.0
53.53641744278796,Chicago,Grocery,Mobile,7,0.0
48.2343590329749,New York,Electronics,Desktop,21,0.0
32.09860315446791,Chicago,Restaurant,Mobile,14,0.0
57.3746629463504,Chicago,Grocery,Mobile,9,0.0
53.161069798402636,Los Angeles,Grocery,Mobile,21,0.0
48.85209269851928,Chicago,Electronics,Mobile,19,0.0
23.538204131850033,Chicago,Restaurant,Desktop,17,0.0
3341.0006122058353,International_A,Crypto,Desktop,4,1.0
43.81575248297571,Chicago,Restaurant,Mobile,15,0.0
90.84152080287488,Chicago,Restaurant,Mobile,18,0.0
56.617026092311555,Houston,Retail,Tablet,18,0.0
58.25997824275595,New York,Restaurant,Tablet,8,0.0
2835.2517129657367,International_A,Luxury,Unknown,0,1.0
17.673787831268243,Houston,Online,Mobile,14,0.0
21.8962030639285,Chicago,Retail,Mobile,20,0.0
58.517744123860716,Los Angeles,Grocery,Mobile,20,0.0
26.412617567347656,Houston,Electronics,Desktop,10,0.0
64.43125010252287,Los Angeles,Grocery,Desktop,8,0.0
32.09307355273952,New York,Restaurant,Tablet,9,0.0
45.73086441299124,Houston,Online,Mobile,13,0.0
73.4551369053489,New York,Grocery,Mobile,13,0.0
67.94132393774265,Chicago,Grocery,Mobile,11,0.0
54.38604674400872,Los Angeles,Restaurant,Mobile,19,0.0
85.09588363968729,Los Angeles,Online,Mobile,14,0.0
73.18148129911796,Chicago,Restaurant,Mobile,16,0.0
39.63494722277595,Chicago,Restaurant,Desktop,13,0.0
51.03891771614599,New York,Restaurant,Mobile,9,0.0
23.344452050407007,Chicago,Restaurant,Mobile,18,0.0
36.61854522680167,Chicago,Grocery,Mobile,16,0.0
2546.528768854823,International_A,Crypto,Desktop,0,1.0
49.283479217800966,New York,Online,Mobile,21,0.0
28.54513948520387,Los Angeles,Online,Desktop,16,0.0
25.416328043991676,Chicago,Electronics,Mobile,19,0.0
45.078750237401024,Chicago,Retail,Mobile,11,0.0
50.521821004216676,New York,Grocery,Mobile,20,0.0
57.58810795210219,Chicago,Electronics,Mobile,14,0.0
57.869707708434994,Houston,Retail,Mobile,18,0.0
61.04599875359047,New York,Grocery,Mobile,12,0.0
52.107510122919194,New York,Restaurant,Desktop,19,0.0
26.52240071182055,Phoenix,Retail,Mobile,20,0.0
62.39422891932273,Houston,Grocery,Desktop,7,0.0
27.07309213962624,Houston,Retail,Desktop,13,0.0
45.92839279795277,Chicago,Online,Mobile,18,0.0
51.625568441123974,Houston,Electronics,Mobile,13,0.0
43.652990155149304,New York,Electronics,Mobile,19,0.0
50.694274975051236,Los Angeles,Retail,Mobile,20,0.0
38.57642020434406,New York,Restaurant,Mobile,13,0.0
49.77815992102796,Chicago,Grocery,Mobile,21,0.0
56.70116058168235,New York,Online,Mobile,22,0.0
73.29478708914343,Chicago,Restaurant,Mobile,17,0.0
1843.4191619120406,International_B,Crypto,Desktop,0,1.0
28.192018451143078,Los Angeles,Electronics,Mobile,10,0.0
17.373297791658537,Los Angeles,Restaurant,Mobile,7,0.0
2720.8003869706304,International_A,Luxury,Unknown,0,1.0
21.863699810049233,Houston,Online,Mobile,17,0.0
57.68130897878615,Los Angeles,Grocery,Mobile,10,0.0
3430.135165112201,International_A,Luxury,Desktop,4,1.0
69.96020219719304,New York,Retail,Mobile,13,0.0
68.82621161534966,Los Angeles,Online,Mobile,17,0.0
60.966392551089974,Phoenix,Electronics,Mobile,7,0.0
63.92412729626837,New York,Restaurant,Mobile,22,0.0
30.03229121623417,Chicago,Online,Mobile,12,0.0
54.37068084821891,Chicago,Electronics,Mobile,10,0.0
57.76624010846899,Chicago,Electronics,Mobile,8,0.0
49.03822985338455,New York,Electronics,Mobile,19,0.0
35.23885832677217,New York,Restaurant,Desktop,8,0.0
53.159486245029036,Houston,Electronics,Mobile,13,0.0
16.150707405703614,Phoenix,Online,Tablet,20,0.0
43.146248118393025,Chicago,Electronics,Mobile,8,0.0
18.882087075927455,Phoenix,Grocery,Mobile,6,0.0
17.871073594848554,Los Angeles,Electronics,Mobile,8,0.0
58.57633000661146,Chicago,Restaurant,Mobile,17,0.0
3371.118775906996,International_A,Luxury,Unknown,0,1.0
68.9762619294324,Phoenix,Grocery,Desktop,13,0.0
54.86246917025786,Phoenix,Online,Desktop,15,0.0
45.819534854279496,Los Angeles,Online,Mobile,19,0.0
62.20432339178445,Chicago,Retail,Mobile,15,0.0
2.160875913739524,Houston,Restaurant,Mobile,11,0.0
61.85134547694661,Phoenix,Electronics,Mobile,17,0.0
2748.343463837704,International_B,Crypto,Desktop,1,1.0
49.248587100410376,Houston,Retail,Mobile,10,0.0
55.61272808980273,Houston,Retail,Mobile,20,0.0
54.87060408372689,Phoenix,Restaurant,Mobile,8,0.0
14.73919689274532,Chicago,Electronics,Mobile,17,0.0
45.718646045442775,Los Angeles,Retail,Mobile,17,0.0
60.1193110691173,Chicago,Restaurant,Mobile,20,0.0
38.95553911438057,Los Angeles,Online,Tablet,22,0.0
51.536437821205105,New York,Online,Tablet,19,0.0
48.861087525578654,Chicago,Restaurant,Desktop,21,0.0
27.3443009746451,Phoenix,Electronics,Mobile,8,0.0
59.263695905351696,Houston,Grocery,Desktop,11,0.0
4926.595505153067,International_B,Luxury,Unknown,0,1.0
76.34230134679731,Houston,Retail,Mobile,6,0.0
53.36921952539229,New York,Grocery,Desktop,12,0.0
60.2850951203567,Chicago,Electronics,Mobile,20,0.0
70.0326365041712,Phoenix,Electronics,Mobile,21,0.0
22.861288606008493,Los Angeles,Online,Tablet,7,0.0
1858.5901950807925,International_B,Crypto,Desktop,2,1.0
52.98726964542378,Chicago,Restaurant,Mobile,21,0.0
61.67088606023775,Houston,Electronics,Mobile,21,0.0
61.559570472791144,Houston,Restaurant,Tablet,21,0.0
58.161056936735115,Chicago,Retail,Mobile,15,0.0
63.66446029577616,Phoenix,Electronics,Mobile,15,0.0
67.52093585059589,Phoenix,Online,Mobile,7,0.0
37.088558559292096,Houston,Electronics,Tablet,17,0.0
2858.5840045631553,International_B,Luxury,Unknown,3,1.0
37.905106709235746,Chicago,Grocery,Desktop,11,0.0
55.985851608129835,Chicago,Retail,Mobile,14,0.0
38.399673346926306,Houston,Online,Mobile,6,0.0
36.862114420572084,Chicago,Grocery,Mobile,15,0.0
58.80949475920798,Los Angeles,Retail,Mobile,9,0.0
43.546403223157284,New York,Retail,Desktop,15,0.0
29.446497181480837,Houston,Online,Mobile,7,0.0
71.52014277197196,New York,Grocery,Desktop,15,0.0
62.96560867687718,Phoenix,Restaurant,Mobile,21,0.0
49.354387779010594,Los Angeles,Restaurant,Mobile,22,0.0
25.583127000579555,Chicago,Electronics,Mobile,15,0.0
20.019680790831977,Los Angeles,Online,Mobile,14,0.0
71.94305423507392,Houston,Retail,Tablet,19,0.0
114.86185939189467,Phoenix,Online,Tablet,7,0.0
58.173056229613415,New York,Online,Mobile,18,0.0
59.72072578835274,New York,Restaurant,Desktop,10,0.0
79.6823205707193,Chicago,Electronics,Mobile,8,0.0
33.751953021251595,Houston,Electronics,Mobile,11,0.0
26.26013223388511,New York,Electronics,Mobile,17,0.0
60.31256176887913,Phoenix,Online,Desktop,6,0.0
13.27589253793407,Phoenix,Restaurant,Desktop,9,0.0
45.73105696576305,New York,Electronics,Mobile,19,0.0
80.98040302990375,Phoenix,Electronics,Mobile,12,0.0
45.118390526515974,Chicago,Online,Mobile,6,0.0
37.44532187830988,Houston,Grocery,Desktop,7,0.0
91.05944049003327,Phoenix,Electronics,Tablet,10,0.0
49.51608787218168,New York,Electronics,Desktop,20,0.0
44.16482735482926,Chicago,Retail,Mobile,16,0.0
24.06336104088307,Chicago,Restaurant,Mobile,10,0.0
24.129847495918085,New York,Retail,Mobile,9,0.0
42.663511763706246,Houston,Restaurant,Tablet,15,0.0
35.755584727018984,Chicago,Grocery,Mobile,20,0.0
27.92821365568458,Chicago,Grocery,Desktop,14,0.0
42.80740655095075,Phoenix,Retail,Mobile,15,0.0
67.42594594914488,Houston,Grocery,Mobile,7,0.0
75.68191587896234,Houston,Retail,Desktop,21,0.0
79.02287215590084,Chicago,Retail,Mobile,16,0.0
32.86455812346415,Chicago,Electronics,Tablet,17,0.0
10.49024457565725,Los Angeles,Online,Mobile,20,0.0
34.24432496183522,Los Angeles,Electronics,Tablet,16,0.0
57.83608010805093,New York,Online,Mobile,9,0.0
58.83881299138818,Los Angeles,Electronics,Mobile,15,0.0
66.67844309097808,Chicago,Electronics,Mobile,20,0.0
38.4836351871064,Chicago,Restaurant,Mobile,18,0.0
54.54919869208259,Houston,Retail,Tablet,11,0.0
48.59668577082706,Chicago,Restaurant,Mobile,13,0.0
91.84774551370921,Chicago,Grocery,Mobile,11,0.0
56.4816793878959,Phoenix,Electronics,Mobile,8,0.0
49.24730595150303,Chicago,Restaurant,Mobile,17,0.0
49.24213836566338,New York,Electronics,Mobile,12,0.0
55.9124897749419,Los Angeles,Retail,Mobile,19,0.0
55.884482580269875,Houston,Restaurant,Mobile,14,0.0
3461.245628909757,International_A,Crypto,Desktop,4,1.0
29.788035601421733,Houston,Restaurant,Tablet,17,0.0
62.746493660461454,Houston,Grocery,Mobile,10,0.0
48.74703555756357,Phoenix,Online,Desktop,7,0.0
57.59279296771931,Los Angeles,Retail,Mobile,19,0.0
66.96348425333336,Phoenix,Retail,Mobile,21,0.0
28.647591412348113,Houston,Restaurant,Mobile,17,0.0
63.91727678187571,Phoenix,Retail,Desktop,16,0.0
63.9644662722718,Phoenix,Online,Desktop,11,0.0
53.92262918047815,Houston,Electronics,Mobile,7,0.0
66.40964362394729,Chicago,Restaurant,Desktop,17,0.0
80.75863836825106,Phoenix,Restaurant,Mobile,13,0.0
58.65919650721392,Chicago,Retail,Desktop,8,0.0
22.229148923375778,Chicago,Online,Mobile,9,0.0
13.076242755238127,Phoenix,Retail,Mobile,19,0.0
87.37635681087707,Houston,Restaurant,Mobile,22,0.0
47.68703435223519,Chicago,Grocery,Mobile,9,0.0
15.922568263465621,Los Angeles,Online,Mobile,17,0.0
57.28280592109323,Phoenix,Online,Mobile,22,0.0
41.77146785767995,Chicago,Grocery,Tablet,17,0.0
62.207405308669294,New York,Restaurant,Mobile,17,0.0
60.377423608802445,Los Angeles,Retail,Mobile,12,0.0
40.68540492859486,Chicago,Restaurant,Desktop,9,0.0
35.74308434645671,Houston,Online,Mobile,11,0.0
48.033207464105004,Los Angeles,Restaurant,Mobile,18,0.0
56.99300094599387,Los Angeles,Online,Mobile,12,0.0
49.414743726300436,Los Angeles,Online,Desktop,17,0.0
69.36369321065722,Houston,Online,Tablet,12,0.0
50.29376389458394,New York,Grocery,Mobile,9,0.0
19.99556277106128,Chicago,Retail,Mobile,19,0.0
61.651426376176104,Houston,Electronics,Mobile,18,0.0
63.457224719336395,Chicago,Electronics,Mobile,10,0.0
50.760069563364006,Los Angeles,Electronics,Mobile,7,0.0
98.23353351156842,Houston,Online,Mobile,16,0.0
76.58305060264863,New York,Retail,Mobile,22,0.0
57.65977969481857,Phoenix,Online,Mobile,21,0.0
40.73677275829202,Phoenix,Grocery,Mobile,20,0.0
70.76757702038634,Phoenix,Restaurant,Mobile,21,0.0
39.43405906674042,Los Angeles,Restaurant,Mobile,21,0.0
68.75140275253116,Los Angeles,Retail,Mobile,6,0.0
17.13622377691665,Los Angeles,Retail,Tablet,7,0.0
70.58914963196715,Houston,Online,Desktop,6,0.0
50.14126317256353,New York,Retail,Mobile,14,0.0
59.451949648260864,Phoenix,Grocery,Mobile,13,0.0
49.581968120717036,Phoenix,Grocery,Mobile,8,0.0
63.257625373348255,New York,Grocery,Mobile,20,0.0
91.23007153272795,Houston,Restaurant,Mobile,16,0.0
60.21584177055189,Phoenix,Electronics,Desktop,11,0.0
31.806331660363327,New York,Electronics,Mobile,21,0.0
62.15793019433079,Chicago,Grocery,Mobile,14,0.0
56.486804200297364,New York,Restaurant,Desktop,21,0.0
54.220349344052366,Phoenix,Electronics,Mobile,9,0.0
96.87308105625249,Phoenix,Grocery,Mobile,22,0.0
1294.6442880682375,International_A,Luxury,Unknown,2,1.0
46.464516737684356,Phoenix,Electronics,Mobile,10,0.0
87.4659555243509,Houston,Electronics,Desktop,8,0.0
40.316520975025256,Chicago,Grocery,Mobile,11,0.0
78.1869488037116,New York,Retail,Mobile,13,0.0
2599.110190695547,International_A,Crypto,Desktop,0,1.0
38.46979198546561,Houston,Retail,Mobile,16,0.0
48.38165324674624,Chicago,Retail,Tablet,8,0.0
37.53718947150471,Phoenix,Online,Mobile,7,0.0
77.98710873172004,Los Angeles,Restaurant,Mobile,14,0.0
50.360337440888934,Los Angeles,Restaurant,Mobile,20,0.0
31.83951848957578,Los Angeles,Grocery,Mobile,13,0.0
58.47198131186922,Chicago,Retail,Mobile,11,0.0
39.90450157543565,Chicago,Retail,Mobile,14,0.0
32.774315973434724,New York,Online,Mobile,18,0.0
65.52055827686951,Los Angeles,Restaurant,Mobile,15,0.0
68.68639822478548,New York,Grocery,Mobile,10,0.0
40.97682283182002,Houston,Online,Mobile,10,0.0
47.253780684222406,Phoenix,Grocery,Mobile,19,0.0
41.64180908468219,New York,Grocery,Mobile,8,0.0
83.57349346745133,Los Angeles,Online,Desktop,21,0.0
43.594043909267164,Houston,Retail,Tablet,14,0.0
62.91175424348387,Houston,Restaurant,Mobile,17,0.0
42.50358384900805,Houston,Electronics,Desktop,14,0.0
67.40135461377508,New York,Retail,Desktop,9,0.0
79.24391877435274,Los Angeles,Electronics,Mobile,17,0.0
56.461585462320585,Phoenix,Online,Mobile,16,0.0
45.37398114140601,Houston,Retail,Mobile,12,0.0
50.352265038673146,Phoenix,Grocery,Mobile,16,0.0
39.29529576878864,Phoenix,Electronics,Mobile,7,0.0
1.0,New York,Retail,Mobile,8,0.0
66.22793108983184,Phoenix,Retail,Mobile,12,0.0
64.5525908727396,Los Angeles,Grocery,Mobile,8,0.0
47.11824888556769,Los Angeles,Electronics,Mobile,21,0.0
38.61100451015779,New York,Online,Tablet,16,0.0
80.42632103844903,Phoenix,Electronics,Mobile,10,0.0
35.10194710387102,Phoenix,Online,Tablet,16,0.0
49.499460825097124,Phoenix,Grocery,Mobile,15,0.0
47.93137551419432,Phoenix,Grocery,Tablet,16,0.0
5.663623212918708,Chicago,Grocery,Mobile,21,0.0
60.17216746466884,Houston,Online,Desktop,10,0.0
60.32356574229917,Houston,Electronics,Mobile,8,0.0
33.81238357834492,Phoenix,Electronics,Desktop,8,0.0
40.57923388763354,Los Angeles,Grocery,Mobile,10,0.0
31.986572349750396,New York,Retail,Mobile,9,0.0
80.067966035343,New York,Retail,Desktop,14,0.0
33.003112610704164,New York,Online,Mobile,11,0.0
38.851538937833574,Phoenix,Grocery,Mobile,9,0.0
65.27720703266846,Phoenix,Grocery,Tablet,6,0.0
24.47391166923328,Los Angeles,Electronics,Mobile,8,0.0
54.67696051579197,Phoenix,Retail,Mobile,14,0.0
64.45653789971024,Los Angeles,Restaurant,Mobile,18,0.0
47.26009021115083,Phoenix,Restaurant,Mobile,11,0.0
44.239222521558474,Los Angeles,Online,Mobile,19,0.0
46.998888259349464,Chicago,Online,Desktop,12,0.0
14.475295342033604,Los Angeles,Grocery,Desktop,21,0.0
63.308336473835574,Chicago,Electronics,Mobile,14,0.0
54.47828268129323,Chicago,Electronics,Mobile,7,0.0
39.96485912830927,Houston,Electronics,Tablet,6,0.0
29.5162635134159,Los Angeles,Grocery,Mobile,15,0.0
60.01834375248762,New York,Online,Mobile,16,0.0
40.24177183708595,New York,Retail,Mobile,21,0.0
62.510160336620714,New York,Electronics,Desktop,14,0.0
90.93724391439116,Los Angeles,Online,Mobile,18,0.0
84.71927606330499,New York,Grocery,Mobile,19,0.0
51.993027301752825,Los Angeles,Online,Tablet,6,0.0
73.93143003328983,Phoenix,Electronics,Desktop,9,0.0
45.57915072925899,Chicago,Electronics,Mobile,15,0.0
38.202153644887844,Phoenix,Restaurant,Mobile,15,0.0
1.0,Phoenix,Online,Mobile,6,0.0
60.14548062214595,Houston,Online,Mobile,22,0.0
31.466033823053785,Houston,Restaurant,Tablet,8,0.0
5.633044798978375,New York,Electronics,Mobile,8,0.0
53.667198395583114,Los Angeles,Electronics,Desktop,6,0.0
38.168572223283405,Chicago,Electronics,Mobile,21,0.0
47.63862946017842,Los Angeles,Restaurant,Mobile,11,0.0
29.606713226157687,Los Angeles,Retail,Tablet,18,0.0
22.531942220605018,New York,Retail,Desktop,6,0.0
43.89550591290665,New York,Restaurant,Mobile,7,0.0
